customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn (Yes=1)
4683-WYDOU,1,0,1,0,62,1,Yes,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),107.6,0
9052-DHNKM,1,0,0,0,26,1,Yes,DSL,1,1,0,0,0,0,One year,0,Electronic check,61.55,0
6794-HKIAJ,1,0,0,0,62,1,Yes,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),90.7,0
5578-NKCXI,0,0,1,1,58,1,No,Fiber optic,1,1,0,0,1,1,One year,0,Credit card (automatic),99.25,0
1642-HMARX,0,0,1,0,68,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Electronic check,91.7,0
3096-WPXBT,0,0,1,1,61,1,Yes,Fiber optic,1,1,1,0,0,1,One year,1,Credit card (automatic),100.7,0
8434-PNQZX,0,0,0,0,42,1,Yes,DSL,0,0,1,1,1,1,Two year,1,Credit card (automatic),78.45,0
5950-AAAGJ,1,0,0,0,18,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),84.3,0
4951-UKAAQ,0,0,0,0,4,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,88.95,1
6693-DJWTY,0,0,0,1,35,1,No,DSL,1,1,0,0,0,0,One year,0,Credit card (automatic),55.6,0
0744-GKNGE,0,0,1,1,64,1,Yes,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),86.8,0
2108-YKQTY,0,0,0,0,4,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),50.7,1
4806-DXQCE,0,1,1,0,70,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,113.65,0
4918-QLLIW,1,0,0,0,3,1,No,DSL,0,0,0,0,1,0,Month-to-month,0,Credit card (automatic),53.4,1
7056-IMHCC,1,1,1,0,53,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.9,1
4854-SSLTN,1,0,1,1,2,1,No,DSL,1,1,0,1,0,0,Two year,0,Mailed check,59.5,0
5294-DMSFH,0,0,1,1,29,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),87.8,0
4837-PZTIC,0,0,0,0,47,0,No phone service,DSL,1,0,1,1,0,0,Two year,0,Mailed check,41.9,0
1625-JAIIY,0,0,1,1,68,1,Yes,Fiber optic,0,0,0,0,1,0,One year,1,Electronic check,83,1
0603-OLQDC,1,0,0,1,12,1,No,DSL,1,0,0,0,1,1,Month-to-month,1,Mailed check,69.85,0
3272-VUHPV,0,0,1,1,8,1,No,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),56.3,0
4176-FXYBO,1,0,1,0,54,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Electronic check,109.55,0
1063-DHQJF,1,0,1,1,69,1,No,Fiber optic,0,1,0,1,1,0,Two year,1,Mailed check,92.15,0
8663-UPDGF,0,0,0,0,26,1,Yes,DSL,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),69.5,0
6719-FGEDO,0,0,1,0,72,1,Yes,Fiber optic,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),97,0
1837-YQUCE,0,0,0,0,70,0,No phone service,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),58.35,0
2947-DOMLJ,1,0,0,1,1,1,No,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,50.6,1
4112-LUEIZ,1,0,0,0,10,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,1
0369-ZGOVK,0,0,1,1,28,1,No,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,0
4510-HIMLV,1,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,1
9919-KNPOO,0,0,1,0,21,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.3,0
8749-JMNKX,1,1,1,0,51,1,Yes,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),93.8,1
9391-LMANN,1,0,0,1,53,1,No,Fiber optic,1,1,1,0,0,1,One year,0,Electronic check,95.95,0
2430-USGXP,1,0,1,0,24,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.05,1
8174-TBVCF,0,0,1,0,70,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),94.8,0
1698-XFZCI,1,0,0,0,61,1,Yes,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,107.75,0
1877-HKBQX,0,0,0,0,11,1,No,DSL,1,0,0,1,0,0,One year,1,Mailed check,54.6,0
4450-DLLMH,1,0,0,0,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.3,0
2746-DIJLO,0,0,0,0,41,1,Yes,DSL,0,1,0,0,0,0,One year,1,Credit card (automatic),56.3,0
5955-ERIHD,1,0,1,0,18,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.7,1
0917-EZOLA,1,1,1,0,72,1,Yes,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.15,1
3508-VLHCZ,0,0,1,1,71,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.55,0
4086-ATNFV,0,0,1,1,34,1,No,DSL,1,1,1,0,0,0,One year,1,Mailed check,60.8,0
0468-YRPXN,1,0,0,0,29,1,No,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),98.8,0
5996-NRVXR,1,1,1,0,40,1,No,Fiber optic,1,1,1,1,1,0,One year,1,Credit card (automatic),98.15,0
3739-YBWAB,1,0,1,0,36,0,No phone service,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.35,0
7047-FWEYA,0,0,1,0,46,1,Yes,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,103.15,0
2000-MPKCA,0,0,0,0,58,1,Yes,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,107.75,0
9762-YAQAA,1,0,0,0,39,1,Yes,Fiber optic,0,1,0,0,0,0,One year,0,Credit card (automatic),81.4,0
5949-EBSQK,1,0,1,1,4,1,No,DSL,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),61.45,1
5473-KHBPS,0,0,1,1,52,1,Yes,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),95.7,0
0100-DUVFC,1,1,1,0,70,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.8,0
5397-TUPSH,1,1,1,0,65,1,No,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.95,0
8950-MTZNV,1,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.95,0
0326-VDYXE,0,0,1,0,70,1,Yes,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,97.65,0
6773-LQTVT,0,1,1,1,29,0,No phone service,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,35.65,0
7274-RTAPZ,1,0,0,0,1,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.55,1
0436-TWFFZ,0,0,0,0,67,1,Yes,DSL,1,0,1,1,1,1,Two year,1,Mailed check,85.25,0
0311-UNPFF,0,0,0,0,26,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),88.8,1
2669-OIDSD,0,0,1,0,48,1,No,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),100.05,0
8400-WZICQ,0,0,1,1,55,1,No,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,55.7,0
3834-XUIFC,1,0,0,0,7,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,85.2,1
9576-SYUHJ,1,0,0,0,37,1,Yes,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,91.15,0
0410-IPFTY,0,0,1,0,31,1,No,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),83.85,0
2831-EBWRN,1,0,0,0,4,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.9,0
8414-MYSHR,1,1,0,0,5,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.4,1
9402-ORRAH,0,1,0,0,15,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.5,0
6483-OATDN,1,0,1,1,8,1,No,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),51.3,0
4840-ORQXB,0,1,0,0,56,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,104.75,0
7599-FKVXZ,1,0,1,0,42,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),106.15,1
3982-DQLUS,1,1,1,1,65,1,Yes,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,85.75,0
3756-VNWDH,1,1,1,0,65,1,Yes,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,100.75,0
7801-KICAO,0,0,0,0,18,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.15,0
7673-LPRNY,0,0,0,0,23,1,Yes,DSL,1,0,1,0,1,1,One year,1,Electronic check,78.55,0
8229-TNIQA,0,0,0,0,4,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.3,1
7339-POGZN,0,0,0,0,4,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,50.7,0
2828-SLQPF,1,0,0,0,19,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45,0
4465-VDKIQ,0,0,0,0,18,1,No,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,77.8,0
2921-XWDJH,0,1,1,0,38,1,No,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,83.45,0
6221-AVQYL,1,0,0,0,2,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.25,1
2558-BUOZZ,1,0,0,0,47,1,Yes,Fiber optic,1,1,0,0,1,0,One year,0,Bank transfer (automatic),94.8,0
0003-MKNFE,1,0,0,0,9,1,Yes,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,59.9,0
0975-UYDTX,0,0,1,0,26,1,Yes,DSL,1,1,1,1,1,1,One year,1,Credit card (automatic),90.1,0
7743-EXURX,1,0,1,1,8,1,No,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,51.05,1
4682-BLBUC,1,0,1,0,44,1,No,DSL,0,1,1,1,1,0,One year,1,Electronic check,70.95,0
0975-VOOVL,0,0,0,0,3,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,29.2,0
5968-VXZLG,1,0,0,0,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),46.6,0
5569-KGJHX,0,0,1,1,9,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.35,1
4988-IQIGL,1,1,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.35,1
5201-FRKKS,1,0,0,0,25,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.3,0
9799-CAYJJ,0,1,1,0,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,0
7730-IUTDZ,1,0,0,0,43,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,1
5443-SCMKX,0,0,1,0,58,1,Yes,Fiber optic,0,1,1,0,0,1,One year,1,Electronic check,94.3,0
8295-KMENE,0,0,1,1,59,1,Yes,DSL,1,0,1,1,1,0,Two year,1,Mailed check,76.45,0
6738-ISCBM,1,0,0,0,44,0,No phone service,DSL,1,0,1,0,1,1,One year,1,Electronic check,54,0
9821-BESNZ,1,0,0,0,66,1,Yes,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,104.25,0
1335-NTIUC,1,0,0,0,9,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.95,0
2916-BQZLN,1,0,0,0,19,1,Yes,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,84.75,0
2368-GAKKQ,0,0,0,0,70,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),113.65,0
8710-YGLWG,1,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.9,0
3199-XGZCY,0,0,0,0,8,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.25,0
6993-YCOBK,1,0,1,1,60,1,Yes,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,110.6,0
5206-HPJKM,1,0,0,0,17,1,No,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,0
7587-RZNME,1,0,0,0,3,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,43.3,1
0748-RDGGM,1,0,1,0,70,1,No,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),109.5,1
5019-GQVCR,1,1,0,0,43,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.85,0
2550-AEVRU,0,0,1,1,57,1,No,DSL,1,1,0,0,0,0,One year,0,Electronic check,53.45,0
0378-CJKPV,0,0,1,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),112.1,0
4706-AXVKM,0,1,0,0,11,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),84.8,1
5889-JTMUL,0,1,1,0,50,1,Yes,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.05,1
9026-RNUJS,1,1,0,0,5,1,No,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,50.35,1
3746-EUBYR,1,0,1,0,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,1
2880-FPNAE,1,1,1,0,2,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.2,0
1703-MGIAB,0,0,0,0,17,1,Yes,DSL,0,0,1,1,1,0,Month-to-month,1,Mailed check,69,0
9474-PHLYD,0,0,0,0,15,1,No,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,59.45,1
2165-VOEGB,0,0,0,1,46,1,No,Fiber optic,1,1,0,1,1,1,One year,1,Bank transfer (automatic),105.2,1
3612-YUNGG,1,0,1,1,64,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),109.2,0
2254-DLXRI,0,0,0,0,1,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,79.15,0
5062-CJJKH,1,0,1,1,25,1,No,DSL,0,1,1,0,0,0,One year,0,Mailed check,53.65,0
9028-LIHRP,1,0,1,1,71,1,No,Fiber optic,1,1,1,1,1,0,Two year,0,Credit card (automatic),100.2,0
2219-MVUSO,1,0,0,0,8,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.15,1
1053-MXTTK,0,0,1,1,72,1,No,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.65,0
1530-ZTDOZ,0,0,1,0,49,0,No phone service,DSL,1,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),40.65,0
1301-LOPVR,1,0,1,1,29,0,No phone service,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),55.35,0
0853-TWRVK,1,0,1,0,72,1,Yes,Fiber optic,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),105.6,0
8914-RBTSB,1,0,1,0,31,1,Yes,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Electronic check,93.8,1
6212-ATMLK,0,0,0,0,50,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.7,0
8200-LGKSR,1,0,1,0,71,1,Yes,DSL,1,0,1,1,1,1,Two year,0,Electronic check,83.2,0
1568-BEKZM,1,1,1,0,70,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.05,0
0670-ANMUU,1,0,0,0,71,1,Yes,Fiber optic,1,0,0,1,0,1,One year,0,Credit card (automatic),97.65,0
6897-RWMUB,1,0,1,1,61,1,No,DSL,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),68.05,0
0963-ZBDRN,1,0,0,0,32,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.2,1
7594-RQHXR,0,0,0,1,1,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.6,1
6999-CHVCF,1,0,0,0,68,1,Yes,Fiber optic,1,1,1,0,0,1,Two year,1,Bank transfer (automatic),102.1,0
1077-HUUJM,0,0,0,1,7,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.05,0
6331-EWIEB,1,0,0,0,20,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.25,1
2045-BMBTJ,0,1,0,0,33,0,No phone service,DSL,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),59.45,0
8417-GSODA,1,0,1,1,28,1,Yes,Fiber optic,0,0,0,0,1,1,One year,0,Bank transfer (automatic),92.2,0
4452-QIIEB,1,0,0,0,7,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.9,0
5998-VVEJY,1,0,0,0,26,1,Yes,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.5,1
1624-NALOJ,1,1,0,0,5,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.8,1
6741-EGCBI,1,1,0,0,30,1,Yes,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Credit card (automatic),90.5,0
7820-ZYGNY,1,0,0,0,63,1,Yes,Fiber optic,0,1,0,0,0,1,One year,0,Credit card (automatic),90.45,0
4317-VTEOA,1,0,0,0,1,1,No,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,50.75,1
9677-AVKED,0,0,0,1,53,1,Yes,DSL,0,1,1,1,1,1,One year,1,Electronic check,84.6,0
1670-SVOWZ,0,0,1,1,14,1,No,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Credit card (automatic),89.65,1
2227-JRSJX,0,0,0,0,21,1,No,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),99.15,0
8980-WQFWL,0,0,0,0,35,1,No,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,62.1,0
1730-ZMAME,0,1,0,0,32,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.5,0
9501-UKKNL,1,0,0,0,59,0,No phone service,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,51.7,0
7541-YLXCL,1,0,0,0,36,1,No,DSL,0,1,0,1,0,1,One year,1,Mailed check,65.4,1
4795-WRNVT,0,0,0,0,40,1,No,DSL,1,1,0,0,1,0,Month-to-month,0,Mailed check,65.1,0
6080-TCMYC,1,0,1,1,40,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.2,0
0260-ZDLGK,0,0,0,1,9,1,No,DSL,0,0,1,1,1,1,Month-to-month,1,Mailed check,72.9,1
7860-UXCRM,1,0,1,1,63,1,No,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),74.5,0
6357-JJPQT,0,0,0,0,3,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.5,0
2292-XQWSV,1,0,1,1,40,0,No phone service,DSL,0,1,1,1,1,1,One year,0,Mailed check,60.3,0
9552-TGUZV,1,0,1,0,8,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,75,0
5913-INRQV,1,1,1,0,34,1,No,Fiber optic,1,0,0,1,1,0,One year,0,Mailed check,90.15,0
8722-NGNBH,1,0,0,0,5,0,No phone service,DSL,1,0,1,1,0,0,Month-to-month,0,Mailed check,40,1
6210-KBBPI,1,1,0,0,9,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.45,1
9643-YBLUR,1,0,1,0,9,1,Yes,DSL,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),69.05,0
8734-FNWVH,1,0,1,1,31,1,Yes,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),59.7,0
0133-BMFZO,0,0,0,0,2,1,No,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Electronic check,86.25,1
6128-CZOMY,0,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.65,1
9540-JYROE,1,0,0,0,8,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,1
9026-LHEVG,0,0,0,0,9,0,No phone service,DSL,0,1,0,0,0,1,Month-to-month,0,Electronic check,40.75,0
2260-USTRB,0,1,0,0,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.2,1
3656-TKRVZ,0,0,0,0,3,1,No,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,55.35,1
7011-CVEUC,1,0,1,0,25,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.7,0
6185-TASNN,1,1,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46.3,0
7925-PNRGI,0,0,1,1,45,1,Yes,DSL,1,1,1,1,1,0,Month-to-month,0,Mailed check,81.3,0
8623-TMRBY,1,1,1,1,51,1,Yes,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.2,1
3038-PQIUY,0,0,0,0,38,1,Yes,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),66.15,0
1501-SGHBW,1,0,0,0,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.85,1
8148-BPLZQ,1,0,0,0,34,1,No,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.8,0
2623-DRYAM,0,0,1,0,70,1,Yes,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,101.75,0
9987-LUTYD,0,0,0,0,13,1,No,DSL,1,0,0,1,0,0,One year,0,Mailed check,55.15,0
3208-YPIOE,1,0,0,0,39,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,1
4488-KQFDT,0,0,0,0,61,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.95,0
2612-RANWT,0,0,0,0,12,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.15,1
5693-PIPCS,1,0,0,0,41,1,No,Fiber optic,0,1,0,1,1,1,Two year,1,Credit card (automatic),99.65,0
0491-KAPQG,1,0,0,0,21,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.7,0
1925-LFCZZ,1,1,0,0,55,0,No phone service,DSL,0,0,1,0,1,1,One year,1,Bank transfer (automatic),50.05,0
8039-EQPIM,1,0,1,0,69,0,No phone service,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.25,0
6900-PXRMS,1,1,1,1,26,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,105.75,1
8707-RMEZH,0,1,1,0,69,1,No,Fiber optic,1,1,0,0,0,1,One year,0,Credit card (automatic),87.3,0
3346-BRMIS,0,1,1,0,18,0,No phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,48.35,1
3209-ZPKFI,1,0,1,1,47,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.25,0
6479-VDGRK,0,0,1,1,72,1,No,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.3,0
9373-WSLOY,1,1,1,0,33,0,No phone service,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50,0
2933-FILNV,0,0,1,1,2,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.4,1
3569-JFODW,0,0,1,1,72,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.95,0
9819-FBNSV,1,1,1,0,37,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.25,0
9544-PYPSJ,0,1,1,1,62,1,Yes,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),96.1,0
0396-UKGAI,1,0,0,1,23,1,No,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),55.3,0
5186-EJEGL,1,0,0,0,9,1,No,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,0
2722-JMONI,0,1,1,0,1,1,No,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.55,1
2203-GHNWN,0,0,1,0,24,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,79.65,0
3878-AVSOQ,0,1,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.25,0
3258-SYSWS,1,1,0,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.8,0
7579-OOPEC,0,1,1,0,2,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),50.15,1
0512-FLFDW,0,1,1,0,60,1,Yes,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.5,0
1771-OADNZ,1,1,1,0,29,1,Yes,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.9,1
0487-CRLZF,0,0,0,0,49,1,No,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),74.45,0
2107-FBPTK,0,1,0,0,30,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.1,0
9738-QLWTP,1,0,0,0,39,1,No,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,81.9,0
1016-DJTSV,1,1,0,0,8,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,0
9419-IPPBE,0,0,1,1,51,1,Yes,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,90.15,0
0612-RTZZA,0,1,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,1
8106-GWQOK,1,0,1,0,38,0,No phone service,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60,0
8751-EDEKA,0,0,1,0,28,1,No,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card (automatic),89.9,0
4039-PIMHX,1,1,1,0,49,1,No,DSL,0,1,0,0,0,0,Two year,0,Mailed check,49.8,0
3604-WLABM,0,0,0,0,10,1,No,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,54.25,0
0795-GMVQO,1,0,1,0,67,1,Yes,Fiber optic,1,1,1,0,1,1,One year,0,Credit card (automatic),109.9,0
2259-OUUSZ,1,0,0,0,7,0,No phone service,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),35.5,0
1142-IHLOO,0,0,0,0,51,1,No,Fiber optic,0,0,0,0,1,1,One year,0,Credit card (automatic),87.55,0
6410-LEFEN,0,0,0,0,9,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.15,1
4633-MKHYU,0,0,0,0,9,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,88.4,0
